Month,HOAD Remarks,Owned GST No,GSTIN of supplier,Trade/Legal name,Invoice number,Invoice type,Invoice Date,Invoice Value(₹),Place of supply,Supply Attract Reverse Charge,Taxable Value (₹),Integrated Tax(₹),Central Tax(₹),State/UT Tax(₹),Cess(₹),GSTR-1/IFF/GSTR-5 Period,GSTR-1/IFF/GSTR-5 Filing Date,ITC Availability,Reason,Applicable % of Tax Rate,Source,IRN,IRN Date,User Remark's
25-Jan,Carry Forward,27AADCA2325A1ZF,24AABCG3252C1Z9,GOKUL TEXPRINTS PRIVATE LIMITED,ESI-24-25/05795,Regular,6/1/2025,4984,Maharashtra,No,4746.25,237.31,0,0,0,Jan'25,11/2/2025,Yes,,100%,E-Invoice,0353379686f15f2be3ed881a6028f94f84041543801645fb391943fbb3fd37d0,6/1/2025,
25-Jan,Carry Forward,27AADCA2325A1ZF,24AABCG3252C1Z9,GOKUL TEXPRINTS PRIVATE LIMITED,PSI-24-25/05834,Regular,28/01/2025,5890,Maharashtra,No,5610,280.5,0,0,0,Jan'25,11/2/2025,Yes,,100%,E-Invoice,faaddb64a21feb090db7bc771ed77a049c1ec4b039e39ca99c7832ef8630b89a,28/01/2025,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAAPM4736D1ZY,NAINA ENTERPRISES,524/24-25,Regular,29/01/2025,2832,Maharashtra,No,2400,0,216,216,0,Jan'25,12/2/2025,Yes,,100%,,,,
25-Jan,In Mar_25 Books,27AADCA2325A1ZF,27AACCA6756A1ZX,ARAMEX INDIA PRIVATE LIMITED,MH2422015304,Regular,10/1/2025,29016.7,Maharashtra,No,466.62,0,42,42,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AACCA6756A1ZX,ARAMEX INDIA PRIVATE LIMITED,MH2422015697,Regular,31/01/2025,667.88,Maharashtra,No,566,0,50.94,50.94,0,Jan'25,11/2/2025,Yes,,100%,E-Invoice,571408feca94e767afc1e48dc45068a11fe71b03e4c297551f4474ce53d5eb9b,5/2/2025,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AACCA6756A1ZX,ARAMEX INDIA PRIVATE LIMITED,MH2422015961,Regular,31/01/2025,262212.6,Maharashtra,No,222214.06,0,19999.27,19999.27,0,Jan'25,11/2/2025,Yes,,100%,E-Invoice,c83f8647c15d3ffdcabbb614083a84fff20e693d0cc5b3600ae875337921902a,5/2/2025,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AABCD3611Q1ZI,DHL EXPRESS (INDIA) PRIVATE LIMITED,MHSIR00788495,Regular,7/1/2025,3355.39,Maharashtra,No,750,0,67.5,67.5,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AABCD3611Q1ZI,DHL EXPRESS (INDIA) PRIVATE LIMITED,MHSIR00788939,Regular,10/1/2025,4077.86,Maharashtra,No,750,0,67.5,67.5,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AABCD3611Q1ZI,DHL EXPRESS (INDIA) PRIVATE LIMITED,MHSIR00791436,Regular,20/01/2025,7876.66,Maharashtra,No,750,0,67.5,67.5,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AABCD3611Q1ZI,DHL EXPRESS (INDIA) PRIVATE LIMITED,MHSIR00791544,Regular,22/01/2025,25051.01,Maharashtra,No,3000,0,270,270,0,Jan'25,11/2/2025,Yes,,100%,E-Invoice,c65ff266e4169ac141ef6ed48cc284aaf2a8f952973616028968a3004858ec79,22/01/2025,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AABCD3611Q1ZI,DHL EXPRESS (INDIA) PRIVATE LIMITED,MHSIR00793638,Regular,29/01/2025,10766.55,Maharashtra,No,750,0,67.5,67.5,0,Jan'25,11/2/2025,Yes,,100%,E-Invoice,b10763f486ca0c985bb9c33f3a1dba0c414b51c8455f616eeea7fa6faf4fef8d,29/01/2025,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AABCD3611Q1ZI,DHL EXPRESS (INDIA) PRIVATE LIMITED,MHSIR00794365,Regular,31/01/2025,7760.14,Maharashtra,No,750,0,67.5,67.5,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AABCD3611Q1ZI,DHL EXPRESS (INDIA) PRIVATE LIMITED,MHSR000835891,Regular,31/01/2025,144672.67,Maharashtra,No,122603.95,0,11034.36,11034.36,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,29AAQFM2765A1Z4,M.K. SILK CREATIONS,24-25/04502,Regular,31/01/2025,32002,Maharashtra,No,30478.5,1523.93,0,0,0,Jan'25,10/2/2025,Yes,,100%,E-Invoice,23ba0dea8fc3f28ad5e422eb455a4a7d71741f42ea9028d764bca7f2ff847716,31/01/2025,
25-Jan,Carry Forward,27AADCA2325A1ZF,07AADCA2325A1ZH,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1006000873,Regular,30/01/2025,3796.8,Maharashtra,No,3390,406.8,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,07AADCA2325A1ZH,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1010001208,Regular,28/01/2025,1680,Maharashtra,No,1500,180,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,07AADCA2325A1ZH,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1010001215,Regular,30/01/2025,5140.8,Maharashtra,No,4590,550.8,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,07AADCA2325A1ZH,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1010001216,Regular,30/01/2025,31640,Maharashtra,No,28250,3390,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,07AADCA2325A1ZH,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1010001217,Regular,30/01/2025,4130,Maharashtra,No,3500,630,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,07AADCA2325A1ZH,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1010001219,Regular,30/01/2025,8894.05,Maharashtra,No,8635,259.05,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,07AADCA2325A1ZH,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1010001220,Regular,30/01/2025,52640,Maharashtra,No,47000,5640,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,07AADCA2325A1ZH,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1010001223,Regular,31/01/2025,383.5,Maharashtra,No,325,58.5,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,07AADCA2325A1ZH,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1010001225,Regular,31/01/2025,31360,Maharashtra,No,28000,3360,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,07AADCA2325A1ZH,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1010001226,Regular,31/01/2025,31360,Maharashtra,No,28000,3360,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,07AADCA2325A1ZH,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1010001227,Regular,31/01/2025,2228.8,Maharashtra,No,1990,238.8,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27ENAPS4532N2ZH,A M ART CREATIONS,73,Regular,12/12/2024,95876.55,Maharashtra,No,91311,0,2282.78,2282.78,0,Dec'24,13/02/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27ENAPS4532N2ZH,A M ART CREATIONS,74,Regular,12/12/2024,167039.25,Maharashtra,No,159085,0,3977.13,3977.13,0,Dec'24,13/02/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27ENAPS4532N2ZH,A M ART CREATIONS,75,Regular,12/12/2024,79301.25,Maharashtra,No,75525,0,1888.13,1888.13,0,Dec'24,13/02/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27ENAPS4532N2ZH,A M ART CREATIONS,76,Regular,12/12/2024,112191.45,Maharashtra,No,106849,0,2671.23,2671.23,0,Dec'24,13/02/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27ENAPS4532N2ZH,A M ART CREATIONS,77,Regular,12/12/2024,73085.25,Maharashtra,No,69605,0,1740.13,1740.13,0,Dec'24,13/02/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27ENAPS4532N2ZH,A M ART CREATIONS,78,Regular,24/12/2024,19099.5,Maharashtra,No,18190,0,454.75,454.75,0,Dec'24,13/02/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27ENAPS4532N2ZH,A M ART CREATIONS,79,Regular,31/12/2024,101414.25,Maharashtra,No,96585,0,2414.63,2414.63,0,Dec'24,13/02/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,05AABCI2726B1Z8,M/S INTERGLOBE AVIATION LIMITED,UT1242501AE61077,Regular,1/1/2025,17385,Maharashtra,No,16557,828,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,CSN2503033307129,Regular,29/01/2025,12319.2,Maharashtra,No,10440,0,939.6,939.6,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,CSN2503136161985,Regular,31/01/2025,14698.08,Maharashtra,No,12456,0,1121.04,1121.04,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,CSN2503136161986,Regular,31/01/2025,68440,Maharashtra,No,58000,0,5220,5220,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,DPO2501798055982,Regular,17/01/2025,21466.67,Maharashtra,No,18192.09,0,1637.29,1637.29,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,DPO2501798186950,Regular,17/01/2025,19104.03,Maharashtra,No,16189.85,0,1457.09,1457.09,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,DPO2502414539642,Regular,24/01/2025,622.08,Maharashtra,No,527.18,0,47.45,47.45,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,DPO2502932952107,Regular,29/01/2025,295,Maharashtra,No,250,0,22.5,22.5,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,DPO2503135149182,Regular,31/01/2025,17807.87,Maharashtra,No,15091.41,0,1358.23,1358.23,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502003740382,Regular,20/01/2025,22357.46,Maharashtra,No,18947,0,1705.23,1705.23,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502003858810,Regular,20/01/2025,28180.76,Maharashtra,No,23882,0,2149.38,2149.38,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502003874241,Regular,20/01/2025,28075.74,Maharashtra,No,23793,0,2141.37,2141.37,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502108701154,Regular,21/01/2025,24776.46,Maharashtra,No,20997,0,1889.73,1889.73,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502210314884,Regular,22/01/2025,1371.16,Maharashtra,No,1162,0,104.58,104.58,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502210417805,Regular,22/01/2025,1298,Maharashtra,No,1100,0,99,99,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502210424466,Regular,22/01/2025,1355.82,Maharashtra,No,1149,0,103.41,103.41,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502210426725,Regular,22/01/2025,1298,Maharashtra,No,1100,0,99,99,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502210428583,Regular,22/01/2025,1298,Maharashtra,No,1100,0,99,99,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502210429637,Regular,22/01/2025,1298,Maharashtra,No,1100,0,99,99,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502210431070,Regular,22/01/2025,1298,Maharashtra,No,1100,0,99,99,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502210438984,Regular,22/01/2025,1298,Maharashtra,No,1100,0,99,99,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502210439383,Regular,22/01/2025,1298,Maharashtra,No,1100,0,99,99,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502210440824,Regular,22/01/2025,1298,Maharashtra,No,1100,0,99,99,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502210445076,Regular,22/01/2025,1298,Maharashtra,No,1100,0,99,99,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502210449805,Regular,22/01/2025,1298,Maharashtra,No,1100,0,99,99,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502210452653,Regular,22/01/2025,1298,Maharashtra,No,1100,0,99,99,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502210916144,Regular,22/01/2025,6561.98,Maharashtra,No,5561,0,500.49,500.49,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502312458299,Regular,23/01/2025,3011.36,Maharashtra,No,2552,0,229.68,229.68,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502312458301,Regular,23/01/2025,6520.7,Maharashtra,No,5526.02,0,497.34,497.34,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502312471254,Regular,23/01/2025,5115.12,Maharashtra,No,4334.84,0,390.14,390.14,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502312471615,Regular,23/01/2025,1770,Maharashtra,No,1500,0,135,135,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502312474189,Regular,23/01/2025,4186.64,Maharashtra,No,3548,0,319.32,319.32,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502312474190,Regular,23/01/2025,7108.5,Maharashtra,No,6024.16,0,542.17,542.17,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502312493868,Regular,23/01/2025,1298,Maharashtra,No,1100,0,99,99,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502312514620,Regular,23/01/2025,1298,Maharashtra,No,1100,0,99,99,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2502932940223,Regular,29/01/2025,1888,Maharashtra,No,1600,0,144,144,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2503134938781,Regular,31/01/2025,34753.36,Maharashtra,No,29452,0,2650.68,2650.68,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2503135063875,Regular,31/01/2025,34131.5,Maharashtra,No,28925,0,2603.25,2603.25,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,FCU2503135123254,Regular,31/01/2025,32983.36,Maharashtra,No,27952,0,2515.68,2515.68,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,NCB2501796371370,Regular,16/01/2025,11800,Maharashtra,No,10000,0,900,900,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,NCB2502815942991,Regular,27/01/2025,1180,Maharashtra,No,1000,0,90,90,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,NCB2502932644837,Regular,28/01/2025,1180,Maharashtra,No,1000,0,90,90,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACH2702H1Z0,HDFC BANK LIMITED,NCB2502932644838,Regular,28/01/2025,1180,Maharashtra,No,1000,0,90,90,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,30AABCI2726B1ZF,INTERGLOBE  AVIATION LIMITED,GA1242501AR16871,Regular,9/1/2025,4120,Maharashtra,No,3924,196,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AXYPM6801C2Z6,MEZORA,13/18-19,Regular,17/09/2018,23600,Maharashtra,No,20000,0,1800,1800,0,Sep'18,3/2/2025,No,Return filed post annual cut-off,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AXYPM6801C2Z6,MEZORA,18/18-19,Regular,25/09/2018,70800,Maharashtra,No,60000,0,5400,5400,0,Sep'18,3/2/2025,No,Return filed post annual cut-off,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,03ACEPM1207H1Z8,V.K MEHRA AND CO.,1279,Regular,31/01/2025,36960,Maharashtra,No,35200,1760,0,0,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AABCL9950A1ZL,LIBERTY GENERAL INSURANCE LIMITED,27240135879,Regular,24/01/2025,5081102.27,Maharashtra,No,4306018.87,0,387541.7,387541.7,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAHFM6143M1ZW,MAHAVEER IMPEX,MI/24-25/1602,Regular,30/01/2025,2974,Maharashtra,No,2655,0,159.3,159.3,0,Jan'25,7/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAZCS4371G1ZP,SCATTERPIE ANALYTICS PRIVATE LIMITED,SP-INV-000622,Regular,15/10/2024,343380,Maharashtra,No,291000,0,26190,26190,0,Dec'24,13/02/2025,Yes,,100%,E-Invoice,f93025e3ba0a7cd633e9856f8901d47e18e6223b78381f5c0966e0702d63dc9e,15/10/2024,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAZCS4371G1ZP,SCATTERPIE ANALYTICS PRIVATE LIMITED,SP-INV-000650,Regular,5/11/2024,300900,Maharashtra,No,255000,0,22950,22950,0,Dec'24,13/02/2025,Yes,,100%,E-Invoice,001c3cc2b16714cccfa6124b1b5dcfbc8778c2feb49c7e0ad6c7786ff7019dfd,7/11/2024,
25-Jan,Carry Forward,27AADCA2325A1ZF,06AACCL4494J1Z8,Life N Colors Private Limited,LNC/24-25/2853,Regular,11/11/2024,66416,Maharashtra,No,56284.7,10131.25,0,0,0,Dec'24,24/01/2025,Yes,,100%,,,,
25-Jan,In Mar_25 Books,27AADCA2325A1ZF,27AAACU4322N1Z6,UPS EXPRESS PRIVATE LIMITED,127100338690,Regular,2/1/2025,1412.09,Maharashtra,No,1196.69,0,107.7,107.7,0,Jan'25,11/2/2025,Yes,,100%,E-Invoice,83bdd607a611cfd2fd5a21d515daf421c998a2d75c99ab9c38efeaea3ee3f274,2/1/2025,
25-Jan,In Mar_25 Books,27AADCA2325A1ZF,27AAACU4322N1Z6,UPS EXPRESS PRIVATE LIMITED,127100338995,Regular,2/1/2025,8325.24,Maharashtra,No,7055.28,0,634.98,634.98,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACU4322N1Z6,UPS EXPRESS PRIVATE LIMITED,127100340170,Regular,9/1/2025,2625.98,Maharashtra,No,2225.4,0,200.29,200.29,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACU4322N1Z6,UPS EXPRESS PRIVATE LIMITED,127100340171,Regular,9/1/2025,1817.98,Maharashtra,No,1540.66,0,138.66,138.66,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACU4322N1Z6,UPS EXPRESS PRIVATE LIMITED,127100340310,Regular,13/01/2025,9645.43,Maharashtra,No,8174.09,0,735.67,735.67,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACU4322N1Z6,UPS EXPRESS PRIVATE LIMITED,127100340482,Regular,15/01/2025,1418.07,Maharashtra,No,1201.75,0,108.16,108.16,0,Jan'25,11/2/2025,Yes,,100%,E-Invoice,f7fa9c5e0bca7dfd24ca2a61a6771cb8f1a6a74f89b2e8774ae80ecf968a3c18,15/01/2025,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACU4322N1Z6,UPS EXPRESS PRIVATE LIMITED,127100341734,Regular,22/01/2025,1425.61,Maharashtra,No,1208.15,0,108.73,108.73,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACU4322N1Z6,UPS EXPRESS PRIVATE LIMITED,127100342133,Regular,27/01/2025,16022.43,Maharashtra,No,13578.33,0,1222.05,1222.05,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACU4322N1Z6,UPS EXPRESS PRIVATE LIMITED,127100342419,Regular,29/01/2025,1425.61,Maharashtra,No,1208.15,0,108.73,108.73,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACU4322N1Z6,UPS EXPRESS PRIVATE LIMITED,127100342420,Regular,29/01/2025,1425.61,Maharashtra,No,1208.15,0,108.73,108.73,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACU4322N1Z6,UPS EXPRESS PRIVATE LIMITED,827100019275,Regular,9/1/2025,13664.4,Maharashtra,No,11580,0,1042.2,1042.2,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACU4322N1Z6,UPS EXPRESS PRIVATE LIMITED,827100019357,Regular,13/01/2025,3416.1,Maharashtra,No,2895,0,260.55,260.55,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACU4322N1Z6,UPS EXPRESS PRIVATE LIMITED,827100019412,Regular,24/01/2025,4956,Maharashtra,No,4200,0,378,378,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AFGPL0675M1Z2,IMAGE PRINT & PACK,3475,Regular,28/01/2025,20650,Maharashtra,No,17500,0,1575,1575,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,10GBZPP5593M1ZL,M/S KRISHNAM EXPORTS,10,Regular,25/01/2025,20430.9,Maharashtra,No,19458,972.9,0,0,0,Jan'25,8/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,10GBZPP5593M1ZL,M/S KRISHNAM EXPORTS,9,Regular,25/01/2025,21735,Maharashtra,No,20700,1035,0,0,0,Jan'25,8/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,06AFPPP8401G1ZA,MNP CREATIONS,MNP/2024-2/705,Regular,22/01/2025,7350,Maharashtra,No,7000,350,0,0,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,06AFPPP8401G1ZA,MNP CREATIONS,MNP/2024-25/662,Regular,9/1/2025,5775,Maharashtra,No,5500,275,0,0,0,Jan'25,10/2/2025,Yes,,100%,,,,
