Billing Document,Document Number,POS Invoice No.,Business Area,Posting Date,Document Type,Document Date,Assignment,G/L Account,Cleared/open items symbol,Item,Line item,Purchasing Document,Quantity,Posting Period,Posting Key,Amount in local currency,Local Currency,Tax code,Clearing Document,Reference,Account,Special G/L Ind.,Cost Center,Company Code,Discount Percent 2,Debit/Credit Ind.,Text,Customer,User name,Offsetting acct no.,Vendor,Year/month,Offsett.account type,Site,Account Type
,5100021921,,,2/11/2025,RE,2/11/2025,20250211,10065007,,0,15,,0.000,11,40,19.95,INR,0B,,0072068593,10065007,,,IN01,0.000,S,,,SRINIVASS,V-1350,,2024/11,K,,S
,5100021922,,,2/11/2025,RE,2/11/2025,20250211,10065007,,0,3,,0.000,11,40,720.00,INR,0B,,0072068594,10065007,,,IN01,0.000,S,,,SRINIVASS,V-1350,,2024/11,K,,S
,5100021923,,,2/11/2025,RE,2/11/2025,20250211,10065007,,0,3,,0.000,11,40,478.80,INR,0B,,0072068595,10065007,,,IN01,0.000,S,,,SRINIVASS,V-1350,,2024/11,K,,S
,5100021924,,,2/11/2025,RE,2/11/2025,20250211,10065007,,0,3,,0.000,11,40,298.80,INR,0B,,0072068640,10065007,,,IN01,0.000,S,,,SRINIVASS,V-1350,,2024/11,K,,S
,5100021925,,,2/11/2025,RE,2/11/2025,20250211,10065007,,0,3,,0.000,11,40,"2,388.00",INR,0B,,0072068641,10065007,,,IN01,0.000,S,,,SRINIVASS,V-1350,,2024/11,K,,S
,5100021925,,,2/11/2025,RE,2/11/2025,20250211,10065007,,0,5,,0.000,11,40,"1,140.00",INR,0B,,0072068641,10065007,,,IN01,0.000,S,,,SRINIVASS,V-1350,,2024/11,K,,S
,5100021925,,,2/11/2025,RE,2/11/2025,20250211,10065007,,0,7,,0.000,11,40,"3,360.00",INR,0B,,0072068641,10065007,,,IN01,0.000,S,,,SRINIVASS,V-1350,,2024/11,K,,S
,5100021925,,,2/11/2025,RE,2/11/2025,20250211,10065007,,0,9,,0.000,11,40,"4,788.00",INR,0B,,0072068641,10065007,,,IN01,0.000,S,,,SRINIVASS,V-1350,,2024/11,K,,S
,5100021925,,,2/11/2025,RE,2/11/2025,20250211,10065007,,0,11,,0.000,11,40,"1,920.00",INR,0B,,0072068641,10065007,,,IN01,0.000,S,,,SRINIVASS,V-1350,,2024/11,K,,S
,5100021925,,,2/11/2025,RE,2/11/2025,20250211,10065007,,0,13,,0.000,11,40,"1,020.00",INR,0B,,0072068641,10065007,,,IN01,0.000,S,,,SRINIVASS,V-1350,,2024/11,K,,S
,5100021925,,,2/11/2025,RE,2/11/2025,20250211,10065007,,0,15,,0.000,11,40,"2,160.00",INR,0B,,0072068641,10065007,,,IN01,0.000,S,,,SRINIVASS,V-1350,,2024/11,K,,S
,5100021925,,,2/11/2025,RE,2/11/2025,20250211,10065007,,0,17,,0.000,11,40,"3,588.00",INR,0B,,0072068641,10065007,,,IN01,0.000,S,,,SRINIVASS,V-1350,,2024/11,K,,S
,5100021925,,,2/11/2025,RE,2/11/2025,20250211,10065007,,0,19,,0.000,11,40,"5,040.00",INR,0B,,0072068641,10065007,,,IN01,0.000,S,,,SRINIVASS,V-1350,,2024/11,K,,S
,5100021925,,,2/11/2025,RE,2/11/2025,20250211,10065007,,0,21,,0.000,11,40,480.00,INR,0B,,0072068641,10065007,,,IN01,0.000,S,,,SRINIVASS,V-1350,,2024/11,K,,S
,5100022177,,,2/11/2025,RE,1/24/2025,20250211,10065007,,0,3,,0.000,11,50,-50.00,INR,0A,,278,10065007,,,IN01,0.000,H,,,SHARWARIP,300135,,2024/11,K,,S
,1400001432,,,2/12/2025,DZ,2/12/2025,20250212,10065007,,0,7,,0.000,11,40,450.43,INR,0C,,HDFC2HDFC225043,10065007,,,IN01,0.000,S,,,SAMITG,300095,,2024/11,D,,S
,5100020936,,,2/12/2025,RE,2/12/2025,20250212,10065007,,0,3,,0.000,11,40,925.00,INR,0A,,0072068591,10065007,,,IN01,0.000,S,,,SAPAUTO,V-1350,,2024/11,K,,S
,5100020937,,,2/12/2025,RE,2/12/2025,20250212,10065007,,0,3,,0.000,11,40,199.50,INR,0A,,0072068683,10065007,,,IN01,0.000,S,,,SAPAUTO,V-1350,,2024/11,K,,S
,5100021039,,,2/12/2025,RE,2/6/2025,20250212,10065007,,0,4,,0.000,11,40,250.00,INR,0A,,CJ/0487/24-25,10065007,,,IN01,0.000,S,,,SHARWARIP,700696,,2024/11,K,,S
,5100021039,,,2/12/2025,RE,2/6/2025,20250212,10065007,,0,5,,0.000,11,40,500.00,INR,0A,,CJ/0487/24-25,10065007,,,IN01,0.000,S,,,SHARWARIP,700696,,2024/11,K,,S
,5100021047,,,2/12/2025,RE,1/21/2025,20250212,10065007,,0,3,,0.000,11,40,"1,250.00",INR,0A,,CJ/0466/24-25,10065007,,,IN01,0.000,S,,,SHARWARIP,700696,,2024/11,K,,S
,5100021048,,,2/12/2025,RE,1/27/2025,20250212,10065007,,0,4,,0.000,11,40,200.00,INR,0A,,1182,10065007,,,IN01,0.000,S,,,SHARWARIP,300259,,2024/11,K,,S
,5100021048,,,2/12/2025,RE,1/27/2025,20250212,10065007,,0,5,,0.000,11,40,125.00,INR,0A,,1182,10065007,,,IN01,0.000,S,,,SHARWARIP,300259,,2024/11,K,,S
,5100021051,,,2/12/2025,RE,2/1/2025,20250212,10065007,,0,3,,0.000,11,40,"2,100.00",INR,0A,,43,10065007,,,IN01,0.000,S,,,SHARWARIP,300309,,2024/11,K,,S
,5100021056,,,2/12/2025,RE,2/4/2025,20250212,10065007,,0,3,,0.000,11,40,650.00,INR,0A,,282,10065007,,,IN01,0.000,S,,,SHARWARIP,300135,,2024/11,K,,S
,5100021057,,,2/12/2025,RE,2/4/2025,20250212,10065007,,0,4,,0.000,11,40,440.00,INR,0A,,281,10065007,,,IN01,0.000,S,,,SHARWARIP,300135,,2024/11,K,,S
,5100021057,,,2/12/2025,RE,2/4/2025,20250212,10065007,,0,5,,0.000,11,40,120.00,INR,0A,,281,10065007,,,IN01,0.000,S,,,SHARWARIP,300135,,2024/11,K,,S
,5100021058,,,2/12/2025,RE,11/9/2024,20250212,10065007,,0,4,,0.000,11,40,40.00,INR,0A,,267,10065007,,,IN01,0.000,S,,,SHARWARIP,300135,,2024/11,K,,S
,5100021058,,,2/12/2025,RE,11/9/2024,20250212,10065007,,0,5,,0.000,11,40,40.00,INR,0A,,267,10065007,,,IN01,0.000,S,,,SHARWARIP,300135,,2024/11,K,,S
,5100021395,,,2/12/2025,RE,2/7/2024,20250212,10065007,,0,3,,0.000,11,40,"9,966.25",INR,0A,,SWPO24/8051,10065007,,,IN01,0.000,S,,,NIRMITIC,400119,,2024/11,K,,S
,5100021396,,,2/12/2025,RE,2/6/2024,20250212,10065007,,0,3,,0.000,11,40,"4,114.00",INR,0A,,SWPO24/8008,10065007,,,IN01,0.000,S,,,NIRMITIC,400119,,2024/11,K,,S
,5100021397,,,2/12/2025,RE,2/6/2024,20250212,10065007,,0,3,,0.000,11,40,"2,583.75",INR,0A,,SWPO24/8016,10065007,,,IN01,0.000,S,,,NIRMITIC,400119,,2024/11,K,,S
,5100021398,,,2/12/2025,RE,2/6/2024,20250212,10065007,,0,3,,0.000,11,50,"-2,583.75",INR,0A,,SWPO24/8016,10065007,,,IN01,0.000,H,,,NIRMITIC,400119,,2024/11,K,,S
,5100021399,,,2/12/2025,RE,2/6/2024,20250212,10065007,,0,3,,0.000,11,50,"-4,114.00",INR,0A,,SWPO24/8008,10065007,,,IN01,0.000,H,,,NIRMITIC,400119,,2024/11,K,,S
,5100021400,,,2/12/2025,RE,2/7/2024,20250212,10065007,,0,3,,0.000,11,50,"-9,966.25",INR,0A,,SWPO24/8051,10065007,,,IN01,0.000,H,,,NIRMITIC,400119,,2024/11,K,,S
,5100021401,,,2/12/2025,RE,2/7/2025,20250212,10065007,,0,3,,0.000,11,40,"9,966.25",INR,0A,,SWPO24/8051,10065007,,,IN01,0.000,S,,,NIRMITIC,400119,,2024/11,K,,S
,5100021402,,,2/12/2025,RE,2/6/2025,20250212,10065007,,0,3,,0.000,11,40,"4,114.00",INR,0A,,SWPO24/8008,10065007,,,IN01,0.000,S,,,NIRMITIC,400119,,2024/11,K,,S
,5100021403,,,2/12/2025,RE,2/6/2025,20250212,10065007,,0,3,,0.000,11,40,"2,583.75",INR,0A,,SWPO24/8016,10065007,,,IN01,0.000,S,,,NIRMITIC,400119,,2024/11,K,,S
,5100021404,,,2/12/2025,RE,2/6/2025,20250212,10065007,,0,3,,0.000,11,40,"6,254.63",INR,0A,,SWPO24/8012,10065007,,,IN01,0.000,S,,,NIRMITIC,400119,,2024/11,K,,S
,5100021405,,,2/12/2025,RE,2/5/2025,20250212,10065007,,0,3,,0.000,11,40,"12,269.75",INR,0A,,SWPO24/7998,10065007,,,IN01,0.000,S,,,NIRMITIC,400119,,2024/11,K,,S
,5100021449,,,2/12/2025,RE,2/7/2025,20250212,10065007,,0,3,,0.000,11,40,"1,170.00",INR,0A,,2024-25/511,10065007,,,IN01,0.000,S,,,NIRMITIC,400285,,2024/11,K,,S
,5100021450,,,2/12/2025,RE,2/7/2025,20250212,10065007,,0,3,,0.000,11,40,"2,778.75",INR,0A,,2024-25/510,10065007,,,IN01,0.000,S,,,NIRMITIC,400285,,2024/11,K,,S
,5100021452,,,2/12/2025,RE,2/7/2025,20250212,10065007,,0,3,,0.000,11,40,"2,281.50",INR,0A,,24-25/04586,10065007,,,IN01,0.000,S,,,NIRMITIC,400111,,2024/11,K,,S
,5100021454,,,2/12/2025,RE,2/8/2025,20250212,10065007,,0,3,,0.000,11,40,"3,936.95",INR,0A,,24-25/04602,10065007,,,IN01,0.000,S,,,NIRMITIC,400111,,2024/11,K,,S
,5100021676,,,2/12/2025,RE,2/10/2025,20250212,10065007,,0,4,,0.000,11,40,42.00,INR,0A,,JWS24/620,10065007,,,IN01,0.000,S,,,NIRMITIC,200009,,2024/11,K,,S
,5100021676,,,2/12/2025,RE,2/10/2025,20250212,10065007,,0,5,,0.000,11,40,34.13,INR,0A,,JWS24/620,10065007,,,IN01,0.000,S,,,NIRMITIC,200009,,2024/11,K,,S
,5100021677,,,2/12/2025,RE,2/10/2025,20250212,10065007,,0,4,,0.000,11,40,161.90,INR,0A,,985,10065007,,,IN01,0.000,S,,,NIRMITIC,300287,,2024/11,K,,S
,5100021677,,,2/12/2025,RE,2/10/2025,20250212,10065007,,0,5,,0.000,11,40,75.40,INR,0A,,985,10065007,,,IN01,0.000,S,,,NIRMITIC,300287,,2024/11,K,,S
,5100021891,,,2/12/2025,RE,2/12/2025,20250212,10065007,,0,3,,0.000,11,40,"6,900.00",INR,0B,,0072068678,10065007,,,IN01,0.000,S,,,SRINIVASS,V-0887,,2024/11,K,,S
,5100021926,,,2/12/2025,RE,2/12/2025,20250212,10065007,,0,3,,0.000,11,40,"4,320.00",INR,0B,,0072068685,10065007,,,IN01,0.000,S,,,SRINIVASS,V-1350,,2024/11,K,,S
,5100021943,,,2/12/2025,RE,2/12/2025,20250212,10065007,,0,3,,0.000,11,40,214.80,INR,0B,,0072068687,10065007,,,IN01,0.000,S,,,SRINIVASS,V-1351,,2024/11,K,,S
,5100021954,,,2/12/2025,RE,2/12/2025,20250212,10065007,,0,3,,0.000,11,40,"3,960.00",INR,0B,,0072068691,10065007,,,IN01,0.000,S,,,SRINIVASS,V-1542,,2024/11,K,,S
,5100022169,,,2/12/2025,RE,2/4/2025,20250212,10065007,,0,3,,0.000,11,50,-650.00,INR,0A,,282,10065007,,,IN01,0.000,H,,,SHARWARIP,300135,,2024/11,K,,S
,5100022171,,,2/12/2025,RE,2/4/2025,20250212,10065007,,0,4,,0.000,11,50,-440.00,INR,0A,,281,10065007,,,IN01,0.000,H,,,SHARWARIP,300135,,2024/11,K,,S
,5100022171,,,2/12/2025,RE,2/4/2025,20250212,10065007,,0,5,,0.000,11,50,-120.00,INR,0A,,281,10065007,,,IN01,0.000,H,,,SHARWARIP,300135,,2024/11,K,,S
,5100022179,,,2/12/2025,RE,11/9/2024,20250212,10065007,,0,4,,0.000,11,50,-40.00,INR,0A,,267,10065007,,,IN01,0.000,H,,,SHARWARIP,300135,,2024/11,K,,S
,5100022179,,,2/12/2025,RE,11/9/2024,20250212,10065007,,0,5,,0.000,11,50,-40.00,INR,0A,,267,10065007,,,IN01,0.000,H,,,SHARWARIP,300135,,2024/11,K,,S
,1400001433,,,2/13/2025,DZ,2/13/2025,20250213,10065007,,0,7,,0.000,11,40,898.90,INR,0C,,HDFC2HDFC225043,10065007,,,IN01,0.000,S,,,SAMITG,300095,,2024/11,D,,S
,1900004993,,,2/13/2025,KR,2/6/2025,20250213,10065007,,0,4,,0.000,11,40,327.60,INR,0B,,UN-28231/24-25,10065007,,,IN01,0.000,S,,,NIRMITIC,8000028,,2024/11,K,,S
,1900004993,,,2/13/2025,KR,2/6/2025,20250213,10065007,,0,5,,0.000,11,40,4.22,INR,0B,,UN-28231/24-25,10065007,,,IN01,0.000,S,,,NIRMITIC,8000028,,2024/11,K,,S
,5100020984,,,2/13/2025,RE,1/24/2025,20250213,10065007,,0,4,,0.000,11,40,450.00,INR,0A,,CJ/0469/24-25,10065007,,,IN01,0.000,S,,,SHARWARIP,700696,,2024/11,K,,S
,5100020984,,,2/13/2025,RE,1/24/2025,20250213,10065007,,0,5,,0.000,11,40,50.00,INR,0A,,CJ/0469/24-25,10065007,,,IN01,0.000,S,,,SHARWARIP,700696,,2024/11,K,,S
,5100020994,,,2/13/2025,RE,1/24/2025,20250213,10065007,,0,4,,0.000,11,40,"2,760.00",INR,0A,,CJ/0472/24-25,10065007,,,IN01,0.000,S,,,SHARWARIP,700696,,2024/11,K,,S
,5100020994,,,2/13/2025,RE,1/24/2025,20250213,10065007,,0,5,,0.000,11,40,270.00,INR,0A,,CJ/0472/24-25,10065007,,,IN01,0.000,S,,,SHARWARIP,700696,,2024/11,K,,S
,5100021015,,,2/13/2025,RE,2/13/2025,20250213,10065007,,0,3,,0.000,11,40,238.80,INR,0B,,0072068711,10065007,,,IN01,0.000,S,,,SAPAUTO,V-1351,,2024/11,K,,S
,5100021016,,,2/13/2025,RE,2/13/2025,20250213,10065007,,0,3,,0.000,11,40,346.80,INR,0B,,0072068735,10065007,,,IN01,0.000,S,,,SAPAUTO,V-1654,,2024/11,K,,S
,5100021017,,,2/13/2025,RE,2/13/2025,20250213,10065007,,0,3,,0.000,11,40,334.80,INR,0B,,0072068719,10065007,,,IN01,0.000,S,,,SAPAUTO,V-1654,,2024/11,K,,S
,5100021031,,,2/13/2025,RE,2/13/2025,20250213,10065007,,0,3,,0.000,11,40,154.80,INR,0B,,0072068717,10065007,,,IN01,0.000,S,,,SAPAUTO,V-1654,,2024/11,K,,S
,5100021032,,,2/13/2025,RE,2/13/2025,20250213,10065007,,0,3,,0.000,11,40,420.00,INR,0B,,0072068707,10065007,,,IN01,0.000,S,,,SAPAUTO,V-1350,,2024/11,K,,S
,5100021032,,,2/13/2025,RE,2/13/2025,20250213,10065007,,0,5,,0.000,11,40,502.80,INR,0B,,0072068707,10065007,,,IN01,0.000,S,,,SAPAUTO,V-1350,,2024/11,K,,S
,5100021032,,,2/13/2025,RE,2/13/2025,20250213,10065007,,0,7,,0.000,11,40,802.80,INR,0B,,0072068707,10065007,,,IN01,0.000,S,,,SAPAUTO,V-1350,,2024/11,K,,S
,5100021060,,,2/13/2025,RE,2/4/2025,20250213,10065007,,0,6,,0.000,11,40,220.00,INR,0A,,283,10065007,,,IN01,0.000,S,,,SHARWARIP,300135,,2024/11,K,,S
,5100021060,,,2/13/2025,RE,2/4/2025,20250213,10065007,,0,7,,0.000,11,40,495.00,INR,0A,,283,10065007,,,IN01,0.000,S,,,SHARWARIP,300135,,2024/11,K,,S
,5100021060,,,2/13/2025,RE,2/4/2025,20250213,10065007,,0,8,,0.000,11,40,330.00,INR,0A,,283,10065007,,,IN01,0.000,S,,,SHARWARIP,300135,,2024/11,K,,S
,5100021060,,,2/13/2025,RE,2/4/2025,20250213,10065007,,0,9,,0.000,11,40,165.00,INR,0A,,283,10065007,,,IN01,0.000,S,,,SHARWARIP,300135,,2024/11,K,,S
,5100021446,,,2/13/2025,RE,10/10/2024,20250213,10065007,,0,8,,0.000,11,40,"1,980.00",INR,0A,,JWS24/349,10065007,,,IN01,0.000,S,,,ANUSHKAD,200009,,2024/11,K,,S
,5100021446,,,2/13/2025,RE,10/10/2024,20250213,10065007,,0,9,,0.000,11,40,238.05,INR,0A,,JWS24/349,10065007,,,IN01,0.000,S,,,ANUSHKAD,200009,,2024/11,K,,S
,5100021446,,,2/13/2025,RE,10/10/2024,20250213,10065007,,0,10,,0.000,11,40,68.25,INR,0A,,JWS24/349,10065007,,,IN01,0.000,S,,,ANUSHKAD,200009,,2024/11,K,,S
,5100021446,,,2/13/2025,RE,10/10/2024,20250213,10065007,,0,11,,0.000,11,40,"1,980.00",INR,0A,,JWS24/349,10065007,,,IN01,0.000,S,,,ANUSHKAD,200009,,2024/11,K,,S
,5100021446,,,2/13/2025,RE,10/10/2024,20250213,10065007,,0,12,,0.000,11,40,238.05,INR,0A,,JWS24/349,10065007,,,IN01,0.000,S,,,ANUSHKAD,200009,,2024/11,K,,S
,5100021446,,,2/13/2025,RE,10/10/2024,20250213,10065007,,0,13,,0.000,11,40,68.25,INR,0A,,JWS24/349,10065007,,,IN01,0.000,S,,,ANUSHKAD,200009,,2024/11,K,,S
,5100021771,,,2/13/2025,RE,2/5/2025,20250213,10065007,,0,4,,0.000,11,40,"1,126.56",INR,0A,,SWPO24/7993,10065007,,,IN01,0.000,S,,,NIRMITIC,400119,,2024/11,K,,S
,5100021771,,,2/13/2025,RE,2/5/2025,20250213,10065007,,0,5,,0.000,11,40,199.38,INR,0A,,SWPO24/7993,10065007,,,IN01,0.000,S,,,NIRMITIC,400119,,2024/11,K,,S
,5100021772,,,2/13/2025,RE,2/5/2025,20250213,10065007,,0,8,,0.000,11,40,"3,521.70",INR,0A,,SWPO24/7995,10065007,,,IN01,0.000,S,,,NIRMITIC,400119,,2024/11,K,,S
,5100021772,,,2/13/2025,RE,2/5/2025,20250213,10065007,,0,9,,0.000,11,40,"2,143.05",INR,0A,,SWPO24/7995,10065007,,,IN01,0.000,S,,,NIRMITIC,400119,,2024/11,K,,S
,5100021772,,,2/13/2025,RE,2/5/2025,20250213,10065007,,0,10,,0.000,11,40,595.73,INR,0A,,SWPO24/7995,10065007,,,IN01,0.000,S,,,NIRMITIC,400119,,2024/11,K,,S
,5100021772,,,2/13/2025,RE,2/5/2025,20250213,10065007,,0,11,,0.000,11,40,205.73,INR,0A,,SWPO24/7995,10065007,,,IN01,0.000,S,,,NIRMITIC,400119,,2024/11,K,,S
,5100021772,,,2/13/2025,RE,2/5/2025,20250213,10065007,,0,12,,0.000,11,40,860.93,INR,0A,,SWPO24/7995,10065007,,,IN01,0.000,S,,,NIRMITIC,400119,,2024/11,K,,S
,5100021772,,,2/13/2025,RE,2/5/2025,20250213,10065007,,0,13,,0.000,11,40,"7,921.88",INR,0A,,SWPO24/7995,10065007,,,IN01,0.000,S,,,NIRMITIC,400119,,2024/11,K,,S
,5100021773,,,2/13/2025,RE,2/6/2025,20250213,10065007,,0,3,,0.000,11,40,"6,834.00",INR,0A,,SWPO24/8011,10065007,,,IN01,0.000,S,,,NIRMITIC,400119,,2024/11,K,,S
,5100021774,,,2/13/2025,RE,2/6/2025,20250213,10065007,,0,3,,0.000,11,40,"2,677.50",INR,0A,,SWPO24/8009,10065007,,,IN01,0.000,S,,,NIRMITIC,400119,,2024/11,K,,S
,5100021775,,,2/13/2025,RE,2/6/2025,20250213,10065007,,0,3,,0.000,11,40,"2,915.50",INR,0A,,SWPO24/8015,10065007,,,IN01,0.000,S,,,NIRMITIC,400119,,2024/11,K,,S
,5100021776,,,2/13/2025,RE,2/5/2025,20250213,10065007,,0,3,,0.000,11,40,833.00,INR,0A,,SWPO24/8010,10065007,,,IN01,0.000,S,,,NIRMITIC,400119,,2024/11,K,,S
,5100021837,,,2/13/2025,RE,2/4/2025,20250213,10065007,,0,4,,0.000,11,40,"1,302.85",INR,0A,,24-25/04530,10065007,,,IN01,0.000,S,,,NIRMITIC,400111,,2024/11,K,,S
,5100021837,,,2/13/2025,RE,2/4/2025,20250213,10065007,,0,5,,0.000,11,40,"3,890.80",INR,0A,,24-25/04530,10065007,,,IN01,0.000,S,,,NIRMITIC,400111,,2024/11,K,,S
,5100021844,,,2/13/2025,RE,2/1/2025,20250213,10065007,,0,3,,0.000,11,40,"1,242.50",INR,0A,,24-25/04508,10065007,,,IN01,0.000,S,,,NIRMITIC,400111,,2024/11,K,,S
,5100021846,,,2/13/2025,RE,2/6/2025,20250213,10065007,,0,4,,0.000,11,40,979.88,INR,0A,,24-25/04565,10065007,,,IN01,0.000,S,,,NIRMITIC,400111,,2024/11,K,,S
,5100021846,,,2/13/2025,RE,2/6/2025,20250213,10065007,,0,5,,0.000,11,40,"2,332.35",INR,0A,,24-25/04565,10065007,,,IN01,0.000,S,,,NIRMITIC,400111,,2024/11,K,,S
,5100021852,,,2/13/2025,RE,2/3/2025,20250213,10065007,,0,5,,0.000,11,40,329.18,INR,0A,,54,10065007,,,IN01,0.000,S,,,NIRMITIC,300252,,2024/11,K,,S
,5100021852,,,2/13/2025,RE,2/3/2025,20250213,10065007,,0,6,,0.000,11,40,49.23,INR,0A,,54,10065007,,,IN01,0.000,S,,,NIRMITIC,300252,,2024/11,K,,S
,5100021852,,,2/13/2025,RE,2/3/2025,20250213,10065007,,0,7,,0.000,11,40,42.50,INR,0A,,54,10065007,,,IN01,0.000,S,,,NIRMITIC,300252,,2024/11,K,,S
,5100021859,,,2/13/2025,RE,1/29/2025,20250213,10065007,,0,8,,0.000,11,40,"1,863.75",INR,0A,,24-25/130,10065007,,,IN01,0.000,S,,,NIRMITIC,400380,,2024/11,K,,S
,5100021859,,,2/13/2025,RE,1/29/2025,20250213,10065007,,0,9,,0.000,11,40,"1,193.50",INR,0A,,24-25/130,10065007,,,IN01,0.000,S,,,NIRMITIC,400380,,2024/11,K,,S
,5100021859,,,2/13/2025,RE,1/29/2025,20250213,10065007,,0,10,,0.000,11,40,"3,400.25",INR,0A,,24-25/130,10065007,,,IN01,0.000,S,,,NIRMITIC,400380,,2024/11,K,,S
,5100021859,,,2/13/2025,RE,1/29/2025,20250213,10065007,,0,11,,0.000,11,40,"9,411.50",INR,0A,,24-25/130,10065007,,,IN01,0.000,S,,,NIRMITIC,400380,,2024/11,K,,S
,5100021859,,,2/13/2025,RE,1/29/2025,20250213,10065007,,0,12,,0.000,11,40,"4,602.50",INR,0A,,24-25/130,10065007,,,IN01,0.000,S,,,NIRMITIC,400380,,2024/11,K,,S
,5100021859,,,2/13/2025,RE,1/29/2025,20250213,10065007,,0,13,,0.000,11,40,"5,145.00",INR,0A,,24-25/130,10065007,,,IN01,0.000,S,,,NIRMITIC,400380,,2024/11,K,,S
,5100021862,,,2/13/2025,RE,2/10/2025,20250213,10065007,,0,4,,0.000,11,40,710.00,INR,0A,,G/207,10065007,,,IN01,0.000,S,,,NIRMITIC,400735,,2024/11,K,,S
,5100021862,,,2/13/2025,RE,2/10/2025,20250213,10065007,,0,5,,0.000,11,40,"1,391.60",INR,0A,,G/207,10065007,,,IN01,0.000,S,,,NIRMITIC,400735,,2024/11,K,,S
,5100021927,,,2/13/2025,RE,2/13/2025,20250213,10065007,,0,3,,0.000,11,40,110.00,INR,0A,,0072068706,10065007,,,IN01,0.000,S,,,SRINIVASS,V-1350,,2024/11,K,,S
,5100022167,,,2/13/2025,RE,2/4/2025,20250213,10065007,,0,6,,0.000,11,50,-220.00,INR,0A,,283,10065007,,,IN01,0.000,H,,,SHARWARIP,300135,,2024/11,K,,S
,5100022167,,,2/13/2025,RE,2/4/2025,20250213,10065007,,0,7,,0.000,11,50,-495.00,INR,0A,,283,10065007,,,IN01,0.000,H,,,SHARWARIP,300135,,2024/11,K,,S
,5100022167,,,2/13/2025,RE,2/4/2025,20250213,10065007,,0,8,,0.000,11,50,-330.00,INR,0A,,283,10065007,,,IN01,0.000,H,,,SHARWARIP,300135,,2024/11,K,,S
,5100022167,,,2/13/2025,RE,2/4/2025,20250213,10065007,,0,9,,0.000,11,50,-165.00,INR,0A,,283,10065007,,,IN01,0.000,H,,,SHARWARIP,300135,,2024/11,K,,S
,1400001431,,,2/14/2025,DZ,2/14/2025,20250214,10065007,,0,8,,0.000,11,40,"1,066.59",INR,0C,,0000000000000000,10065007,,,IN01,0.000,S,,,SAMITG,300095,,2024/11,D,,S
,5100021082,,,2/14/2025,RE,2/14/2025,20250214,10065007,,0,3,,0.000,11,40,840.00,INR,0B,,0072068710,10065007,,,IN01,0.000,S,,,SAPAUTO,V-1350,,2024/11,K,,S
,5100021083,,,2/14/2025,RE,2/14/2025,20250214,10065007,,0,3,,0.000,11,40,346.80,INR,0B,,0072068703,10065007,,,IN01,0.000,S,,,SAPAUTO,V-0911,,2024/11,K,,S
,5100021089,,,2/14/2025,RE,2/14/2025,20250214,10065007,,0,3,,0.000,11,40,"1,440.00",INR,0B,,0072068745,10065007,,,IN01,0.000,S,,,SAPAUTO,V-1350,,2024/11,K,,S
,5100021090,,,2/14/2025,RE,2/14/2025,20250214,10065007,,0,3,,0.000,11,40,130.80,INR,0B,,0072068737,10065007,,,IN01,0.000,S,,,SAPAUTO,V-1654,,2024/11,K,,S
,5100021091,,,2/14/2025,RE,2/14/2025,20250214,10065007,,0,3,,0.000,11,40,531.00,INR,0C,,0072068755,10065007,,,IN01,0.000,S,,,SAPAUTO,V-1654,,2024/11,K,,S
,5100021107,,,2/14/2025,RE,2/14/2025,20250214,10065007,,0,3,,0.000,11,40,"3,120.00",INR,0B,,0072068769,10065007,,,IN01,0.000,S,,,SAPAUTO,V-1350,,2024/11,K,,S
,5100021107,,,2/14/2025,RE,2/14/2025,20250214,10065007,,0,5,,0.000,11,40,420.00,INR,0B,,0072068769,10065007,,,IN01,0.000,S,,,SAPAUTO,V-1350,,2024/11,K,,S
,5100021107,,,2/14/2025,RE,2/14/2025,20250214,10065007,,0,7,,0.000,11,40,780.00,INR,0B,,0072068769,10065007,,,IN01,0.000,S,,,SAPAUTO,V-1350,,2024/11,K,,S
,5100021211,,,2/14/2025,RE,2/8/2025,20250214,10065007,,0,4,,0.000,11,40,337.50,INR,0A,,CJ/0490/24-25,10065007,,,IN01,0.000,S,,,SHARWARIP,700696,,2024/11,K,,S
,5100021211,,,2/14/2025,RE,2/8/2025,20250214,10065007,,0,5,,0.000,11,40,550.00,INR,0A,,CJ/0490/24-25,10065007,,,IN01,0.000,S,,,SHARWARIP,700696,,2024/11,K,,S
,5100021212,,,2/14/2025,RE,2/8/2025,20250214,10065007,,0,3,,0.000,11,40,275.00,INR,0A,,CJ/0495/24-25,10065007,,,IN01,0.000,S,,,SHARWARIP,700696,,2024/11,K,,S
,5100021214,,,2/14/2025,RE,2/8/2025,20250214,10065007,,0,4,,0.000,11,40,90.00,INR,0A,,CJ/0494/24-25,10065007,,,IN01,0.000,S,,,SHARWARIP,700696,,2024/11,K,,S
,5100021214,,,2/14/2025,RE,2/8/2025,20250214,10065007,,0,5,,0.000,11,40,80.00,INR,0A,,CJ/0494/24-25,10065007,,,IN01,0.000,S,,,SHARWARIP,700696,,2024/11,K,,S
,5100021217,,,2/14/2025,RE,2/8/2025,20250214,10065007,,0,4,,0.000,11,40,"1,140.00",INR,0A,,CJ/0493/24-25,10065007,,,IN01,0.000,S,,,SHARWARIP,700696,,2024/11,K,,S
